238.18
229.72
221.26
221.26
217.21
217.21
213.16
213.16
205.84
205.84
198.52
192.62
192.62
186.73
182.28
177.83
177.83
173.58
169.32
169.32
165.29
161.25
157.87
157.87
154.49
151.46
148.43
148.43
145.51
142.6
142.6
140.11
137.63
137.63
136.23
134.84
134.84
133.47
132.1
130.78
130.78
129.45
128.14
126.83
126.83
125.23
125.23
123.63
121.94
121.94
120.26
118.63
117.01
115.42
113.84
113.84
112.97
112.09
112.09
111.19
110.29
110.29
109.81
109.34
108.07
108.07
106.81
106.94
107.08
107.08
107.18
107.29
107.59
107.9
108.65
109.4
110.93
110.93
112.46
116.5
120.54
120.54
125.07
129.6
135.62
141.64
141.64
149.19
156.73
165.37
174.01
174.01
183.37
192.72
203.34
213.96
213.96
224.46
234.95
243.11
243.11
251.27
258.84
266.41
271.66
276.91
280.99
280.99
285.07
285.22
285.37
282.17
278.97
278.97
273
267.04
258.45
258.45
249.86
240.1
230.34
221.4
212.45
204.8
197.14
190.88
184.62
181.88
179.15
179.15
176.9
174.64
174.66
174.68
181.61
188.52
195.43
205.27
215.11
226.69
238.27
250.79
263.31
274.38
285.46
291.43
297.41
295.23
293.06
268.3
250.09
231.89
208.69
185.49
163.97
142.44
124.14
91.472
77.114
77.114
66.585
56.057
48.588
41.119
35.777
30.435
24.12
20.628
17.136
15.7
12.83
11.395
10.488
9.2018
8.8226
8.4435
8.0644
7.3062
6.927
6.5479
5.9439
5.719
5.4941
5.0443
4.8194
4.5945
4.3696
3.9669
3.7891
3.6584
3.3971
3.2665
3.1358
3.0051
2.8745
2.7438
2.5639
2.5146
2.4654
2.4161
2.3668
2.2683
2.219
2.1302
2.0905
2.0605
2.0306
2.0006
1.9406
1.9106
1.8506
1.8228
1.7692
1.7435
1.7114
1.6964
1.6664
1.6514
1.6214
1.6086
1.585
1.5743
1.5529
1.5411
1.5197
1.5101
1.4951
1.4908
1.4822
1.4779
1.4694
1.4651
1.4651
1.4694
1.4779
1.4822
1.4908
1.5026
1.5208
1.5529
1.585
1.5957
1.6214
1.6364
1.6664
1.6814
1.7114
1.7264
1.7596
1.7778
1.8206
1.8421
1.8849
1.9277
1.9717
2.0177
2.0413
2.0884
2.1355
2.1826
2.2426
2.279
2.3518
2.3883
2.4247
2.5339
2.611
2.6924
2.7738
2.8552
2.9366
3.0094
3.0737
3.1379
3.2022
3.2665
3.335
3.4078
3.4807
3.5535
3.6263
3.6906
3.7463
3.8019
3.8576
3.9133
3.9626
4.0054
4.0483
4.0911
4.1339
4.2111
4.3224
4.3696
4.4338
4.4767
4.5516
4.6052
4.648
4.7123
4.7508
4.8665
4.9436
5.0593
5.1214
5.1921
5.2392
5.3099
5.3613
5.417
5.4727
5.5562
5.6033
5.6333
5.6547
5.6761
